t,phi1,phi2,phi3,phi4,phi5,phi6,w1,w2,w3,v1,v2,v3,vd_w1,vd_w2,vd_w3,vd_v1,vd_v2,vd_v3,upri1,upri2,upri3,upri4,upri5,upri6,upri7,ufin1,ufin2,ufin3,ufin4,ufin5,ufin6,ufin7
29.588881,-0.109276,-0.154667,-0.020344,-0.019279,-0.063794,0.003075,0.151362,-0.263715,-0.006767,-0.361413,-0.624873,-0.190792,0.000000,0.000000,0.000000,-0.084839,0.124668,0.020000,-1.651271,2.951809,-1.969392,-3.075593,0.404036,-0.494082,0.002842,-1.651271,2.951809,-1.969392,-3.075593,0.403036,-0.493082,0.001842
29.687396,-0.109445,-0.154399,-0.020303,-0.019337,-0.063790,0.003185,0.168166,-0.271039,-0.013869,-0.363502,-0.627727,-0.190980,0.000000,0.000000,0.000000,-0.085073,0.124507,0.020000,-1.306096,2.867410,-1.677711,-3.261897,0.392184,-0.525322,0.012683,-1.306096,2.867410,-1.677711,-3.261897,0.391184,-0.524322,0.011683
29.784643,-0.109619,-0.154135,-0.020268,-0.019397,-0.063788,0.003290,0.171831,-0.266092,-0.007060,-0.362974,-0.626414,-0.185654,0.000000,0.000000,0.000000,-0.085308,0.124347,0.020000,0.323283,2.307022,-0.257160,-2.869446,0.500864,-0.498732,0.006052,0.322283,2.307022,-0.258160,-2.869446,0.499864,-0.497732,0.005052
29.892266,-0.109816,-0.153855,-0.020214,-0.019454,-0.063774,0.003396,0.196839,-0.284114,-0.022779,-0.365632,-0.636050,-0.185692,0.000000,0.000000,0.000000,-0.085542,0.124186,0.020000,0.685262,1.522977,0.223361,-3.147857,1.343137,-0.563659,0.027508,0.685262,1.522977,0.222361,-3.147857,1.343137,-0.563659,0.026508
30.003170,-0.110029,-0.153568,-0.020173,-0.019512,-0.063761,0.003498,0.210817,-0.290876,-0.008783,-0.366089,-0.634739,-0.180038,0.000000,0.000000,0.000000,-0.085776,0.124024,0.020000,1.564594,1.188352,0.929619,-2.698806,-2.064117,-0.489249,0.007609,1.564594,1.188352,0.929619,-2.698806,-2.064117,-0.488249,0.006609
30.105608,-0.110266,-0.153269,-0.020111,-0.019564,-0.063741,0.003603,0.236888,-0.303099,-0.026956,-0.372736,-0.641132,-0.180689,0.000000,0.000000,0.000000,-0.086010,0.123862,0.020000,0.181182,1.942090,-0.318312,-2.830602,-1.051941,-0.475832,0.030418,0.180182,1.942090,-0.319312,-2.830602,-1.050941,-0.474832,0.029418
30.213998,-0.110477,-0.152989,-0.020063,-0.019616,-0.063727,0.003702,0.209843,-0.284441,-0.016898,-0.374445,-0.634663,-0.177352,0.000000,0.000000,0.000000,-0.086243,0.123700,0.020000,0.969891,2.357546,0.047238,-2.523705,-9.466905,-0.376606,0.008373,0.968891,2.357546,0.046238,-2.523705,-9.466905,-0.375606,0.007373
30.329243,-0.110647,-0.152726,-0.020021,-0.019675,-0.063720,0.003800,0.168377,-0.265712,-0.014280,-0.369225,-0.627063,-0.179892,0.000000,0.000000,0.000000,-0.086476,0.123537,0.020000,-0.796237,2.531861,-1.199105,-2.824845,0.393693,-0.479746,0.015416,-0.796237,2.531861,-1.199105,-2.824845,0.392693,-0.479746,0.014416
30.435808,-0.110810,-0.152464,-0.019978,-0.019735,-0.063713,0.003898,0.162517,-0.264564,-0.015561,-0.368795,-0.625694,-0.179845,0.000000,0.000000,0.000000,-0.086709,0.123374,0.020000,-1.777038,2.685820,-2.014050,-2.910384,0.357842,-0.499421,0.016600,-1.777038,2.685820,-2.014050,-2.910384,0.356842,-0.498421,0.015600
30.544595,-0.110978,-0.152204,-0.019943,-0.019798,-0.063707,0.003990,0.166383,-0.262587,-0.007757,-0.367189,-0.623204,-0.173916,0.000000,0.000000,0.000000,-0.086941,0.123210,0.020000,-1.066403,2.271109,-1.354774,-2.419077,0.414497,-0.455084,0.007394,-1.066403,2.271109,-1.354774,-2.419077,0.413497,-0.454084,0.006394
30.658826,-0.111172,-0.151925,-0.019890,-0.019859,-0.063693,0.004084,0.192690,-0.283433,-0.023284,-0.369538,-0.631753,-0.173597,0.000000,0.000000,0.000000,-0.087173,0.123046,0.020000,-0.791466,1.520082,-0.964727,-2.637842,0.542811,-0.503852,0.028012,-0.791466,1.520082,-0.964727,-2.637842,0.541811,-0.502852,0.027012
30.775208,-0.111365,-0.151645,-0.019851,-0.019923,-0.063682,0.004173,0.191242,-0.283307,-0.008162,-0.368730,-0.626992,-0.168655,0.000000,0.000000,0.000000,-0.087405,0.122882,0.020000,0.413363,1.168347,0.076133,-2.255444,0.727200,-0.433721,0.007456,0.413363,1.168347,0.075133,-2.255444,0.727200,-0.433721,0.006456
30.887885,-0.111592,-0.151348,-0.019793,-0.019980,-0.063663,0.004266,0.226643,-0.301208,-0.024261,-0.375536,-0.634513,-0.169426,0.000000,0.000000,0.000000,-0.087636,0.122717,0.020000,-0.403705,1.681979,-0.730928,-2.423348,-1.334215,-0.428319,0.026627,-0.404705,1.681979,-0.731928,-2.423348,-1.334215,-0.427319,0.025627
31.006838,-0.111806,-0.151065,-0.019743,-0.020035,-0.063647,0.004355,0.213037,-0.286459,-0.017543,-0.378913,-0.630286,-0.166891,0.000000,0.000000,0.000000,-0.087868,0.122551,0.020000,0.742074,2.107175,0.025511,-2.190102,-4.257947,-0.352829,0.016341,0.741074,2.106175,0.024511,-2.189102,-4.257947,-0.351829,0.015341
31.115479,-0.111988,-0.150798,-0.019700,-0.020096,-0.063636,0.004444,0.180530,-0.270315,-0.014947,-0.374944,-0.624942,-0.169998,0.000000,0.000000,0.000000,-0.088099,0.122386,0.020000,-0.188653,2.146813,-0.629563,-2.590158,0.466351,-0.455240,0.017209,-0.189653,2.146813,-0.629664,-2.590158,0.465351,-0.454240,0.016209
31.217122,-0.112171,-0.150530,-0.019653,-0.020157,-0.063623,0.004534,0.182806,-0.271481,-0.017418,-0.375695,-0.625911,-0.170288,0.000000,0.000000,0.000000,-0.088329,0.122219,0.020000,-0.187001,2.046944,-0.606161,-2.745340,0.464031,-0.490268,0.021198,-0.188001,2.046944,-0.607161,-2.745340,0.463031,-0.489268,0.020198
31.321011,-0.112357,-0.150265,-0.019616,-0.020220,-0.063611,0.004618,0.184541,-0.267691,-0.008687,-0.374479,-0.624176,-0.164468,0.000000,0.000000,0.000000,-0.088559,0.122053,0.020000,0.813245,1.531364,0.308495,-2.268140,0.549563,-0.451421,0.011180,0.813245,1.531364,0.307495,-2.268140,0.548563,-0.450421,0.010180
31.425765,-0.112567,-0.149982,-0.019560,-0.020282,-0.063589,0.004704,0.209409,-0.287515,-0.023982,-0.377047,-0.633163,-0.164226,0.000000,0.000000,0.000000,-0.088789,0.121885,0.020000,0.506240,0.933557,0.287319,-2.486637,4.933061,-0.498069,0.028678,0.505240,0.932557,0.286319,-2.486637,4.933061,-0.497069,0.027678
31.539082,-0.112800,-0.149686,-0.019514,-0.020344,-0.063567,0.004785,0.230626,-0.299105,-0.011404,-0.377726,-0.632784,-0.158584,0.000000,0.000000,0.000000,-0.089019,0.121718,0.020000,1.378600,0.567474,0.949275,-1.994124,-0.820257,-0.426150,0.013279,1.378600,0.567474,0.949275,-1.994124,-0.820257,-0.425150,0.012279
31.647657,-0.113063,-0.149376,-0.019448,-0.020399,-0.063537,0.004870,0.262647,-0.315712,-0.028772,-0.384935,-0.639279,-0.159252,0.000000,0.000000,0.000000,-0.089248,0.121550,0.020000,-0.894737,1.605989,-1.096692,-2.075795,-0.882162,-0.398297,0.033126,-0.894737,1.605989,-1.096692,-2.075795,-0.882162,-0.397297,0.032126
31.752500,-0.113305,-0.149081,-0.019394,-0.020454,-0.063512,0.004950,0.240951,-0.299563,-0.018925,-0.386909,-0.633734,-0.156358,0.000000,0.000000,0.000000,-0.089477,0.121381,0.020000,0.139897,1.847809,-0.327519,-1.817427,-0.892830,-0.324623,0.020572,0.138897,1.847809,-0.328519,-1.817427,-0.892830,-0.323623,0.019572
31.856542,-0.113526,-0.148795,-0.019345,-0.020514,-0.063490,0.005032,0.219890,-0.289604,-0.016548,-0.383390,-0.629688,-0.159310,0.000000,0.000000,0.000000,-0.089706,0.121212,0.020000,-1.012980,1.968207,-1.338146,-2.180514,-4.070150,-0.412151,0.017082,-1.013980,1.968207,-1.339146,-2.180514,-4.070150,-0.411151,0.016082
31.958860,-0.113713,-0.148525,-0.019297,-0.020576,-0.063473,0.005112,0.186804,-0.273042,-0.018608,-0.381848,-0.623670,-0.160444,0.000000,0.000000,0.000000,-0.089934,0.121043,0.020000,-3.722844,2.810519,-3.599371,-2.240719,0.308110,-0.423809,0.019947,-3.722844,2.810519,-3.599371,-2.240719,0.307110,-0.422809,0.018947
32.075820,-0.113871,-0.148271,-0.019268,-0.020646,-0.063465,0.005185,0.155547,-0.256221,-0.002739,-0.376298,-0.614790,-0.154896,0.000000,0.000000,0.000000,-0.090162,0.120873,0.020000,-1.583194,1.836217,-1.671508,-1.824971,0.436310,-0.392390,0.002681,-1.583194,1.836217,-1.671508,-1.824971,0.435310,-0.391390,0.001681
32.195773,-0.114045,-0.148000,-0.019224,-0.020715,-0.063450,0.005259,0.172909,-0.274278,-0.015350,-0.377343,-0.620706,-0.154731,0.000000,0.000000,0.000000,-0.090390,0.120703,0.020000,-1.188324,1.059059,-1.183451,-2.020835,0.349786,-0.437928,0.019399,-1.188324,1.059059,-1.183451,-2.020835,0.348786,-0.436928,0.018399
32.316552,-0.114215,-0.147730,-0.019194,-0.020787,-0.063439,0.005328,0.168782,-0.272220,-0.001858,-0.376375,-0.615085,-0.150434,0.000000,0.000000,0.000000,-0.090617,0.120533,0.020000,0.202934,0.746606,-0.001172,-1.680917,0.459349,-0.371193,0.001346,0.201934,0.745606,-0.002172,-1.680917,0.458349,-0.370193,0.000346
32.445505,-0.114415,-0.147446,-0.019144,-0.020853,-0.063421,0.005400,0.198450,-0.287814,-0.019002,-0.383122,-0.621476,-0.151782,0.000000,0.000000,0.000000,-0.090844,0.120362,0.020000,-0.911988,1.378219,-1.026095,-1.879512,0.823550,-0.369863,0.021638,-0.911989,1.378218,-1.026095,-1.879512,0.823550,-0.368863,0.020638
32.574334,-0.114627,-0.147163,-0.019098,-0.020915,-0.063402,0.005471,0.210959,-0.286569,-0.014407,-0.388068,-0.622083,-0.149049,0.000000,0.000000,0.000000,-0.091071,0.120190,0.020000,1.716158,1.184114,1.048979,-1.719785,-2.346570,-0.318617,0.015745,1.715158,1.183114,1.047979,-1.718785,-2.346570,-0.317617,0.014745
32.698969,-0.114836,-0.146884,-0.019050,-0.020978,-0.063382,0.005545,0.208541,-0.282678,-0.016770,-0.387259,-0.622131,-0.152363,0.000000,0.000000,0.000000,-0.091297,0.120018,0.020000,1.512472,1.190491,0.856539,-2.146306,-3.706275,-0.417761,0.020127,1.511472,1.189491,0.855539,-2.146306,-3.706275,-0.416761,0.019127
32.827548,-0.115022,-0.146619,-0.019002,-0.021043,-0.063363,0.005618,0.184503,-0.269075,-0.018873,-0.387160,-0.619822,-0.153369,0.000000,0.000000,0.000000,-0.091523,0.119846,0.020000,0.890981,1.353838,0.409648,-2.299866,0.505121,-0.452565,0.026211,0.889980,1.353838,0.408642,-2.299866,0.504118,-0.451568,0.025211
32.955436,-0.115188,-0.146366,-0.018970,-0.021113,-0.063349,0.005684,0.164216,-0.254820,-0.004756,-0.383649,-0.614716,-0.147929,0.000000,0.000000,0.000000,-0.091749,0.119673,0.020000,1.775059,0.765217,1.249510,-1.829621,0.512399,-0.419984,0.009812,1.775059,0.764217,1.249510,-1.829621,0.511399,-0.418984,0.008812
33.071807,-0.115373,-0.146096,-0.018926,-0.021182,-0.063327,0.005751,0.184122,-0.273767,-0.015455,-0.385160,-0.621243,-0.147272,0.000000,0.000000,0.000000,-0.091974,0.119500,0.020000,1.102123,0.312173,0.813720,-1.905148,0.445702,-0.449773,0.023251,1.102123,0.311173,0.813717,-1.905148,0.444702,-0.448773,0.022251
33.206115,-0.115554,-0.145826,-0.018891,-0.021253,-0.063308,0.005812,0.179497,-0.272682,-0.006228,-0.384673,-0.617372,-0.142428,0.000000,0.000000,0.000000,-0.092199,0.119327,0.020000,0.790237,0.337657,0.559990,-1.450187,0.441036,-0.368935,0.009877,0.790237,0.336657,0.558991,-1.450187,0.440036,-0.367935,0.008877
33.336108,-0.115762,-0.145539,-0.018837,-0.021319,-0.063283,0.005877,0.207549,-0.290157,-0.021451,-0.390714,-0.622778,-0.142889,0.000000,0.000000,0.000000,-0.092424,0.119153,0.020000,-2.432298,1.472292,-2.254319,-1.470188,1.183809,-0.336529,0.025137,-2.432298,1.472292,-2.254319,-1.470188,1.183809,-0.335529,0.024137
33.464818,-0.115990,-0.145247,-0.018788,-0.021381,-0.063256,0.005939,0.226268,-0.296211,-0.015694,-0.395245,-0.624096,-0.139310,0.000000,0.000000,0.000000,-0.092649,0.118978,0.020000,0.831246,0.875856,0.444163,-1.275189,-0.875405,-0.280778,0.018620,0.830246,0.874856,0.443163,-1.274189,-0.874405,-0.279778,0.017620
33.592613,-0.116223,-0.144953,-0.018735,-0.021444,-0.063226,0.006005,0.232790,-0.297820,-0.018914,-0.395294,-0.625197,-0.142703,0.000000,0.000000,0.000000,-0.092873,0.118803,0.020000,-0.690568,1.308903,-0.870288,-1.646181,-0.883709,-0.365846,0.023535,-0.690568,1.308903,-0.870288,-1.646181,-0.883709,-0.365846,0.022535
33.701675,-0.116449,-0.144666,-0.018677,-0.021506,-0.063196,0.006072,0.224783,-0.291849,-0.025110,-0.396864,-0.625124,-0.144441,0.000000,0.000000,0.000000,-0.093097,0.118628,0.020000,-1.729546,1.727396,-1.812467,-1.846897,-1.694634,-0.399047,0.031785,-1.729546,1.727396,-1.812467,-1.846897,-1.694634,-0.398047,0.030785
33.823504,-0.116622,-0.144407,-0.018643,-0.021577,-0.063179,0.006131,0.171467,-0.261339,-0.005511,-0.390172,-0.611608,-0.140968,0.000000,0.000000,0.000000,-0.093320,0.118452,0.020000,-1.771982,1.683569,-1.793128,-1.492245,0.382278,-0.357987,0.008124,-1.771982,1.683569,-1.793128,-1.492245,0.381282,-0.356987,0.007124
33.930222,-0.116795,-0.144142,-0.018603,-0.021649,-0.063161,0.006190,0.171868,-0.267887,-0.012208,-0.390082,-0.611087,-0.140393,0.000000,0.000000,0.000000,-0.093543,0.118276,0.020000,-16.805523,-0.940359,-13.240622,-0.032893,-1.303703,-0.598536,0.020788,-16.805523,-0.939359,-13.240622,-0.031893,-1.302703,-0.597536,0.019788
34.038284,-0.116928,-0.143890,-0.018576,-0.021723,-0.063154,0.006243,0.130850,-0.254402,-0.002870,-0.390264,-0.600055,-0.136894,0.000000,0.000000,0.000000,-0.093766,0.118100,0.020000,-2.198688,1.922430,-2.184487,-1.169587,0.568348,-0.207691,-0.000048,-2.198688,1.922430,-2.184487,-1.169587,0.567348,-0.206691,-0.001048
34.140766,-0.117058,-0.143635,-0.018545,-0.021800,-0.063145,0.006298,0.129089,-0.256225,-0.006161,-0.387359,-0.600994,-0.138780,0.000000,0.000000,0.000000,-0.093988,0.117923,0.020000,-0.267860,0.805207,-0.388547,-1.571481,0.600641,-0.323303,0.008482,-0.268860,0.804207,-0.389547,-1.571481,0.599641,-0.322303,0.007482
34.257753,-0.117213,-0.143367,-0.018506,-0.021875,-0.063130,0.006353,0.153301,-0.270921,-0.012436,-0.390297,-0.605796,-0.138230,0.000000,0.000000,0.000000,-0.094210,0.117745,0.020000,1.096137,0.264547,0.822107,-1.670637,0.505373,-0.345740,0.017030,1.096137,0.263547,0.822107,-1.670637,0.505373,-0.344740,0.016030
34.369535,-0.117368,-0.143107,-0.018476,-0.021951,-0.063116,0.006406,0.153299,-0.262937,-0.003818,-0.390672,-0.603573,-0.135212,0.000000,0.000000,0.000000,-0.094432,0.117568,0.020000,2.791666,-0.068633,2.255921,-1.444103,0.603375,-0.330046,0.007400,2.791666,-0.069633,2.255921,-1.444103,0.603375,-0.329046,0.006400
34.479522,-0.117550,-0.142833,-0.018429,-0.022022,-0.063095,0.006461,0.181362,-0.276907,-0.018125,-0.396036,-0.610489,-0.136171,0.000000,0.000000,0.000000,-0.094654,0.117389,0.020000,2.281084,0.148223,1.797806,-1.617066,0.582754,-0.358840,0.025791,2.281084,0.147223,1.797806,-1.617066,0.581754,-0.357840,0.024791
34.581017,-0.117729,-0.142566,-0.018389,-0.022091,-0.063073,0.006512,0.177888,-0.269596,-0.010594,-0.399341,-0.609970,-0.132022,0.000000,0.000000,0.000000,-0.094875,0.117211,0.020000,3.272716,0.062967,2.612953,-1.262186,0.657826,-0.289818,0.015954,3.272716,0.061967,2.612953,-1.262186,0.657826,-0.288818,0.014954
34.685878,-0.117918,-0.142295,-0.018344,-0.022161,-0.063046,0.006566,0.187842,-0.274997,-0.015734,-0.399873,-0.614506,-0.134174,0.000000,0.000000,0.000000,-0.095096,0.117032,0.020000,3.054372,-0.229871,2.505568,-1.571593,0.718710,-0.383834,0.024734,3.054372,-0.230871,2.505568,-1.571593,0.717705,-0.382834,0.023734
34.791041,-0.118126,-0.142013,-0.018290,-0.022227,-0.063012,0.006621,0.207377,-0.285875,-0.022474,-0.403532,-0.619912,-0.134043,0.000000,0.000000,0.000000,-0.095316,0.116852,0.020000,2.496102,-0.161613,1.943021,-1.623758,-4.101418,-0.398176,0.031454,2.496102,-0.162613,1.943021,-1.623758,-4.101418,-0.397176,0.030454
34.895102,-0.118313,-0.141747,-0.018250,-0.022298,-0.062984,0.006670,0.185717,-0.268920,-0.010814,-0.401159,-0.614134,-0.128967,0.000000,0.000000,0.000000,-0.095536,0.116672,0.020000,1.839766,-0.062268,1.492215,-1.097084,0.453102,-0.340881,0.019651,1.839766,-0.063268,1.492215,-1.097084,0.452102,-0.339881,0.018651
35.010463,-0.118517,-0.141464,-0.018199,-0.022367,-0.062948,0.006720,0.203328,-0.286656,-0.019811,-0.402839,-0.620117,-0.129065,0.000000,0.000000,0.000000,-0.095756,0.116492,0.020000,0.780690,-0.305537,0.706869,-1.195542,0.782848,-0.373399,0.030656,0.780690,-0.306537,0.706869,-1.195542,0.782848,-0.372399,0.029656
35.132951,-0.118725,-0.141177,-0.018159,-0.022439,-0.062915,0.006766,0.206597,-0.289681,-0.008031,-0.402390,-0.616351,-0.124707,0.000000,0.000000,0.000000,-0.095975,0.116311,0.020000,-0.503154,0.074435,-0.396416,-0.740573,1.212058,-0.288742,0.012719,-0.503154,0.073435,-0.397416,-0.740573,1.212058,-0.287742,0.011719
35.250619,-0.118984,-0.140863,-0.018095,-0.022502,-0.062873,0.006817,0.258289,-0.319700,-0.027247,-0.410844,-0.624902,-0.126056,0.000000,0.000000,0.000000,-0.096194,0.116130,0.020000,-26.422695,-1.364531,-20.894690,1.294889,-2.984676,-0.583607,0.019298,-26.422695,-1.364531,-20.894690,1.294889,-2.984676,-0.583607,0.018298
35.365144,-0.119236,-0.140548,-0.018037,-0.022561,-0.062836,0.006866,0.250395,-0.319183,-0.020904,-0.415684,-0.618535,-0.124604,0.000000,0.000000,0.000000,-0.096413,0.115949,0.020000,-12.964524,-1.180380,-10.151996,0.544837,-2.138472,-0.388638,0.030140,-12.964524,-1.179380,-10.151996,0.545837,-2.137472,-0.387638,0.029140
35.483985,-0.119475,-0.140238,-0.017978,-0.022622,-0.062802,0.006921,0.239047,-0.314053,-0.023614,-0.415710,-0.615077,-0.130665,0.000000,0.000000,0.000000,-0.096631,0.115767,0.020000,-22.289632,-0.775039,-17.726242,0.588337,-2.867293,-0.539666,0.021824,-22.289632,-0.775039,-17.726242,0.588337,-2.867293,-0.539666,0.020824
35.603318,-0.119681,-0.139937,-0.017921,-0.022684,-0.062775,0.006976,0.205337,-0.305454,-0.024991,-0.414959,-0.607559,-0.132996,0.000000,0.000000,0.000000,-0.096849,0.115584,0.020000,-30.236429,1.775603,-24.569691,0.688137,1.998736,-0.425207,-0.015891,-30.236429,1.775603,-24.569691,0.688137,1.998736,-0.424207,-0.014891
35.725017,-0.119856,-0.139643,-0.017875,-0.022753,-0.062756,0.007025,0.173511,-0.296903,-0.015281,-0.409752,-0.597574,-0.129304,0.000000,0.000000,0.000000,-0.097067,0.115402,0.020000,-17.290293,-1.353973,-13.565070,0.343878,-1.350699,-0.423212,0.016769,-17.290293,-1.353973,-13.565070,0.344878,-1.350699,-0.422212,0.015769
35.843724,-0.120025,-0.139342,-0.017820,-0.022821,-0.062741,0.007074,0.168242,-0.305300,-0.025533,-0.410729,-0.594395,-0.129855,0.000000,0.000000,0.000000,-0.097284,0.115218,0.020000,-72.837400,3.736719,-59.227492,3.520036,-2.457343,-0.486969,-0.286978,-72.837400,3.736719,-59.227492,3.520036,-2.457343,-0.486969,-0.286978
35.967917,-0.120126,-0.139060,-0.017738,-0.022893,-0.062741,0.007114,0.103331,-0.286981,-0.057689,-0.406936,-0.578242,-0.125473,0.000000,0.000000,0.000000,-0.097501,0.115035,0.020000,-17.491467,-1.462255,-13.700797,0.667428,-1.202490,-0.226390,0.065523,-17.491467,-1.462255,-13.700797,0.667428,-1.202490,-0.225390,0.064523
36.081813,-0.120211,-0.138780,-0.017666,-0.022971,-0.062746,0.007156,0.085533,-0.283566,-0.048661,-0.402178,-0.573480,-0.128319,0.000000,0.000000,0.000000,-0.097718,0.114851,0.020000,-0.489945,1.249674,-0.665012,-1.579987,0.832368,-0.013807,0.051149,-0.490945,1.249674,-0.666012,-1.579987,0.831368,-0.012807,0.050149
36.185752,-0.120311,-0.138493,-0.017595,-0.023050,-0.062748,0.007199,0.100991,-0.290759,-0.046751,-0.401988,-0.575594,-0.128208,0.000000,0.000000,0.000000,-0.097934,0.114667,0.020000,3.545966,-0.097520,2.875522,-1.776366,0.863181,-0.081483,0.051938,3.545966,-0.098520,2.875522,-1.776366,0.863181,-0.080483,0.050938
36.292956,-0.120428,-0.138210,-0.017540,-0.023132,-0.062749,0.007239,0.116969,-0.286258,-0.029896,-0.400477,-0.574540,-0.124520,0.000000,0.000000,0.000000,-0.098150,0.114482,0.020000,6.288359,-0.853858,5.248890,-1.485092,0.970179,-0.102897,0.031980,6.288359,-0.853858,5.248890,-1.485092,0.970179,-0.101897,0.030980
36.409012,-0.120601,-0.137907,-0.017464,-0.023208,-0.062738,0.007285,0.173514,-0.308038,-0.045940,-0.407088,-0.584900,-0.126209,0.000000,0.000000,0.000000,-0.098366,0.114297,0.020000,6.353333,-0.627424,5.219191,-1.728283,-0.434929,-0.184859,0.053278,6.353333,-0.628423,5.219191,-1.728283,-0.433929,-0.183859,0.052278
36.515051,-0.120772,-0.137620,-0.017404,-0.023288,-0.062730,0.007326,0.170773,-0.291143,-0.030001,-0.405034,-0.582264,-0.122520,0.000000,0.000000,0.000000,-0.098581,0.114111,0.020000,7.154430,-0.818992,5.910714,-1.366381,-0.244441,-0.196183,0.035764,7.154430,-0.818992,5.910714,-1.366381,-0.245441,-0.195183,0.034764
36.635456,-0.120955,-0.137328,-0.017338,-0.023368,-0.062715,0.007370,0.184122,-0.296404,-0.035854,-0.406028,-0.586954,-0.123953,0.000000,0.000000,0.000000,-0.098796,0.113925,0.020000,7.271358,-1.117913,6.081394,-1.587355,0.182716,-0.280186,0.045421,7.271358,-1.117913,6.081394,-1.587355,0.181716,-0.279186,0.044421
36.754236,-0.121135,-0.137047,-0.017287,-0.023449,-0.062704,0.007409,0.179242,-0.285313,-0.021184,-0.407426,-0.582385,-0.118775,0.000000,0.000000,0.000000,-0.099011,0.113738,0.020000,7.455285,-0.790003,6.157609,-1.061873,0.230660,-0.182243,0.025919,7.455285,-0.790007,6.157609,-1.061873,0.229660,-0.181243,0.024919
36.887288,-0.121328,-0.136763,-0.017230,-0.023529,-0.062689,0.007451,0.192609,-0.287150,-0.026289,-0.407945,-0.585581,-0.121837,0.000000,0.000000,0.000000,-0.099225,0.113552,0.020000,7.424396,-0.818509,6.139299,-1.419859,0.259782,-0.291357,0.035272,7.424396,-0.818509,6.139299,-1.419859,0.258782,-0.290357,0.034272
37.014412,-0.121535,-0.136476,-0.017171,-0.023609,-0.062670,0.007494,0.206481,-0.291811,-0.027861,-0.409891,-0.588534,-0.122150,0.000000,0.000000,0.000000,-0.099439,0.113364,0.020000,7.345798,-0.817055,6.075493,-1.503882,0.223894,-0.329842,0.038281,7.345798,-0.817055,6.075493,-1.503882,0.222894,-0.328842,0.037281
37.133265,-0.121733,-0.136200,-0.017127,-0.023692,-0.062655,0.007533,0.197346,-0.278701,-0.013514,-0.407875,-0.584001,-0.118600,0.000000,0.000000,0.000000,-0.099652,0.113177,0.020000,7.502651,-0.798999,6.200631,-1.148632,0.296431,-0.301771,0.021306,7.502651,-0.798999,6.200631,-1.148632,0.295431,-0.300771,0.020306
37.253766,-0.121951,-0.135915,-0.017070,-0.023772,-0.062634,0.007574,0.217003,-0.289872,-0.024290,-0.412152,-0.588247,-0.119047,0.000000,0.000000,0.000000,-0.099866,0.112989,0.020000,6.896106,-0.529294,5.650485,-1.236933,0.171730,-0.313499,0.035095,6.896106,-0.529294,5.650485,-1.236933,0.170730,-0.312499,0.034095
